lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.9185244782081905,-2.9319637500249236,-2.7997883137480732,-2.7748993140729485,-2.9202074483123575,-2.8356759180492235,-2.905249917982729,-2.976173334918077,-2.8210216607903087,-2.796680735341916,-2.8565428335262615,-2.856542828757517
-2.946611130112127,-2.93331175586139,-2.8080659450384773,-2.789420631300219,-2.9144820595330416,-2.8400124284537016,-2.9026425424688505,-2.975666888261323,-2.825788055265052,-2.8020791434070067,-2.8723034227337885,-2.872303417780596
-2.9425429381022914,-2.913537138850562,-2.780575372902478,-2.7698150488406403,-2.88144758503296,-2.8209512420685514,-2.880870602827464,-2.9576618215652664,-2.8296236266106214,-2.8055498825854563,-2.8672260318984573,-2.8672260270179026
-2.9241977804690675,-2.9381382787074157,-2.7956144130901706,-2.7757704656177244,-2.873117149492365,-2.805979165514316,-2.860731932560571,-2.948446850734784,-2.8347657444200243,-2.8130565974228454,-2.8861432632792177,-2.8861432582606867
-2.9453240979153414,-2.927374686564126,-2.8141377686435187,-2.7901642038008787,-2.83528526666132,-2.783666043330603,-2.8050775099143586,-2.864429052847209,-2.8205657195314178,-2.8010688101309493,-2.8623706249295813,-2.862370619407901
-2.9102166437152315,-2.888199196295296,-2.814873389349964,-2.8051940700015945,-2.792722485758533,-2.7625083516820546,-2.7664460045101995,-2.820672457994537,-2.80791102163015,-2.784518720286146,-2.847485330842143,-2.8474853252678423
-2.828587206770589,-2.850191651112413,-2.814907388726083,-2.812193381370556,-2.800335931902526,-2.7686069869504744,-2.779058884834086,-2.843571176887665,-2.8244114025992437,-2.800231992899089,-2.8725766603547456,-2.872576654930312
-2.8156579658709915,-2.780390897234047,-2.789783752911176,-2.7949477155330706,-2.7884692276222145,-2.7306224415358398,-2.7725988493887583,-2.817736370476882,-2.8311228879009884,-2.8060504587378374,-2.841253718759831,-2.8412537149495645
-2.779542222556924,-2.6934800127849443,-2.7722113466998723,-2.765923211650672,-2.7750569738739754,-2.713101427432896,-2.7643313508428933,-2.8111152504656802,-2.8342636845040774,-2.8095870889319996,-2.8536034566670128,-2.8536034528370897
-2.792593560531806,-2.6534272564373653,-2.7593639283239084,-2.7451296946732757,-2.733170972047402,-2.669106993628426,-2.7219148953152357,-2.7272953424360855,-2.816802996849286,-2.7939148276317765,-2.8124346056012,-2.812434602158652
-2.759337628859626,-2.6345916269556455,-2.744817485785495,-2.7295683676908244,-2.7140701954127415,-2.6161750501542085,-2.6935708471226363,-2.7088027735704663,-2.8078442352641475,-2.785399647328846,-2.78291960158264,-2.782919598105694
-2.773188442063357,-2.6759491603815198,-2.758757800247048,-2.74164039305046,-2.7891896325360817,-2.6339712147265333,-2.7745418478975172,-2.7559334583119903,-2.815733469165826,-2.7932601128199908,-2.807130846377879,-2.807130842741377
-2.765108585162282,-2.724081277522942,-2.760880547221918,-2.7445194358044978,-2.8446395511231746,-2.6601619761722017,-2.84016019801514,-2.8068767844814455,-2.7999714388654895,-2.781791966718017,-2.8119669915504764,-2.811966987379508
-2.814246655525021,-2.813852942265181,-2.7543939630242606,-2.737212309547446,-2.896200834046914,-2.689532259118838,-2.8897980298425687,-2.864369278431004,-2.803008409595106,-2.7861020317214713,-2.8322598347689927,-2.832259830230728
-2.7394999923043373,-2.810409657886466,-2.7243598834338223,-2.706494146126636,-2.8749632061818833,-2.673198430910472,-2.8592181112859807,-2.8562356274394385,-2.813570208707793,-2.798346657995681,-2.841557792100558,-2.841557787811194
-2.7370042295733175,-2.8294479409510864,-2.724404420277869,-2.7311102386194634,-2.904865438284287,-2.723215139101353,-2.8851416134298207,-2.9092557004338264,-2.8336955641516632,-2.8169235165251774,-2.871999550987082,-2.8719995466725203
-2.7596328117677915,-2.820288075646628,-2.7221178109507966,-2.7320716038623787,-2.88120591619232,-2.7144879177492163,-2.860706427493235,-2.903203247540352,-2.8465027568177104,-2.8304399714826602,-2.880480796040887,-2.880480792242
-2.796541977810003,-2.8350293076106903,-2.7375561368596912,-2.7465958925683567,-2.8888277147691643,-2.7341313832962904,-2.8657191589240254,-2.918245001035382,-2.865497154995594,-2.847994630686951,-2.9120231375969343,-2.9120231336970943
-2.8303654376628042,-2.819006715042778,-2.766055847457017,-2.775449269267026,-2.9012904456262025,-2.770095489409729,-2.8961267583153907,-2.936087670777684,-2.8753666808737206,-2.857507284606431,-2.9339762374684466,-2.9339762333762143
-2.849019215755929,-2.7752479410473256,-2.7611414214349863,-2.7794532237868212,-2.894610503902836,-2.773305941130489,-2.8922582477402354,-2.939346714294702,-2.8934679621260426,-2.874028913398529,-2.939737525529288,-2.9397375220200566
-2.881700481196175,-2.8108592177731606,-2.7410032385224925,-2.7515918528500474,-2.803993401697327,-2.762972992919096,-2.8275558805205288,-2.8754652747027185,-2.8745412997997133,-2.858819279526946,-2.939100318561508,-2.9391003143046106
-2.8099145962460845,-2.674045441835115,-2.681466633110115,-2.6929768868311457,-2.6332548942133016,-2.6747073152294316,-2.687202234682095,-2.6959731568482295,-2.815715300346036,-2.805254108242438,-2.8169883165877616,-2.8169883123805253
-2.771302164302412,-2.6057794898492546,-2.6528453201484092,-2.6553013198019992,-2.582375673977106,-2.633605918453534,-2.639447498502882,-2.6666766791274927,-2.784570050539973,-2.7793961133992893,-2.7957432499493406,-2.795743245315623
-2.6501648430696414,-2.5820006864665777,-2.596320058369405,-2.6029330626414566,-2.5671922377183916,-2.5617011608973903,-2.6033335995867573,-2.6343118233698855,-2.7849890878503136,-2.7772781233786694,-2.738320000443955,-2.7383199973994667
-2.58893404490635,-2.5733119137582783,-2.5795925118520335,-2.5807112349552526,-2.5815934856365303,-2.5186342157555446,-2.593869491718883,-2.630847465182553,-2.777111951247471,-2.7699782664312487,-2.738647895774024,-2.738647892387684
-2.5933377939787645,-2.48839797216037,-2.4505126432047764,-2.455180158055058,-2.5106856222432157,-2.3847377934835037,-2.4644049050179273,-2.5609735432466323,-2.768100437634111,-2.757429159556063,-2.6212082101427727,-2.621208209429416
-2.6613031231657196,-2.5635377308902587,-2.4239044507673224,-2.426955302879201,-2.5795273574312407,-2.349225875567441,-2.491924673350347,-2.5747800272690453,-2.782868628283043,-2.7710783152607683,-2.645953634586113,-2.6459536337086305
