lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.77599886359884,-2.7047561982194304,-2.751933165617449,-2.743934788986718,-2.6883838993403986,-2.7884467008651495,-2.7415537298683503,-2.7500088712049973,-2.7827036679567785,-2.8061112649002697,-2.810025991335035,-2.8100259843084023
-2.679741687682845,-2.5870104077294673,-2.700490181470158,-2.688707748572381,-2.6097920795384097,-2.7347357421224516,-2.6697386123724276,-2.68335739348258,-2.7549222667929585,-2.780638265721779,-2.7905926547271216,-2.790592647057302
-2.6380522864295526,-2.5478859117030455,-2.685985732681622,-2.662921222515179,-2.637149027986391,-2.734698367491839,-2.7092278058910533,-2.7044021325548586,-2.756129731728228,-2.7824145103295854,-2.797113805836905,-2.797113797953082
-2.635667892038477,-2.561069545184915,-2.6857882632878507,-2.6584082544548666,-2.6524325173608347,-2.7315924695946556,-2.7415696055099508,-2.7217575965152347,-2.767486612414648,-2.793054199533387,-2.808214691714623,-2.8082146837609843
-2.689100175699437,-2.6216166442810773,-2.71786314133182,-2.68936253487929,-2.6914036463607847,-2.7557530529214245,-2.7908299472422087,-2.764332377215833,-2.7575191012091946,-2.7846172599326438,-2.8173018464143573,-2.817301837844164
-2.6827123708594858,-2.571920519660656,-2.7388659136358458,-2.6995220028552964,-2.7330512149542416,-2.7598754839752386,-2.8158087719623683,-2.7903880839300204,-2.7734291230173125,-2.798844197444245,-2.812082312547954,-2.8120823048341648
-2.7813622084151226,-2.672669324960837,-2.772895933843476,-2.731382193653732,-2.803947568830828,-2.7978626162185933,-2.8778052783572567,-2.8160967031009285,-2.789252574667241,-2.8136661506248792,-2.8352409446900193,-2.835240936850074
-2.7344215194433468,-2.636360473956317,-2.7461883346676723,-2.7138433120789074,-2.7340161531989526,-2.7871951350789828,-2.793916635343126,-2.7510847833127903,-2.75865365853783,-2.7530716994518185,-2.8361826171980082,-2.8361826076278334
-2.6939407457274847,-2.594786208940352,-2.7309138961929635,-2.705461905416461,-2.7484308836472433,-2.8047920191453644,-2.80565464097842,-2.7822923635571684,-2.7758591655287614,-2.7710570905833527,-2.857156174217191,-2.8571561646594166
-2.6900054530728346,-2.5971007527959924,-2.730679779263824,-2.707697913110186,-2.727945018281458,-2.7941264083166564,-2.7799244641997305,-2.75169752705857,-2.775882771504157,-2.7736080600657727,-2.8490490517780134,-2.84904904208652
-2.6890930053550908,-2.606336225926381,-2.6930277402316,-2.6669464766811144,-2.6826570324710834,-2.7541814202980457,-2.736838206591292,-2.6927154253533834,-2.7552598206182073,-2.7601266319123177,-2.8308461562725364,-2.830846145881055
-2.694426508232146,-2.619003076931041,-2.6933447849808125,-2.665421306165296,-2.7359163562127815,-2.773895253893692,-2.774680263687869,-2.7349451303215107,-2.760159976266316,-2.7673634051626137,-2.8479263734879434,-2.8479263627614686
-2.7541101017939233,-2.646163988322975,-2.7016347822825844,-2.6737715276432525,-2.756563249346116,-2.7971023228356584,-2.7784264335113504,-2.758084168344906,-2.7653147833040173,-2.7660635288665607,-2.8691503247240666,-2.8691503134096
