lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.8820593085625776,-2.835832287273847,-2.85315123069615,-2.886440341613699,-2.9225454244483644,-2.7908949106312555,-2.887073628820965,-2.8196623572485304,-2.8210216607903087,-2.796680735341916,-2.8565428335262615,-2.856542828757517
-2.8817806572389437,-2.834600170216165,-2.8683140615595306,-2.900542353138702,-2.9145398740509822,-2.8159691455321445,-2.8781975883928324,-2.8275488991303317,-2.825788055265052,-2.8020791434070067,-2.8723034227337885,-2.872303417780596
-2.9141672961193894,-2.859818178464275,-2.872042060967723,-2.8904496494403618,-2.854474819116155,-2.7832275139775113,-2.847259123734611,-2.8266062158784218,-2.8296236266106214,-2.8055498825854563,-2.8672260318984573,-2.8672260270179026
-2.8607091737351866,-2.8823122923375393,-2.8527777562301635,-2.8769423404365937,-2.831177831953766,-2.758545929512332,-2.833872482222975,-2.834744856051469,-2.8347657444200243,-2.8130565974228454,-2.8861432632792177,-2.8861432582606867
-2.8001158547818905,-2.806000130056746,-2.839893453262125,-2.860534841310515,-2.798157958937658,-2.72449117956044,-2.787919936112268,-2.783569399867158,-2.8205657195314178,-2.8010688101309493,-2.8623706249295813,-2.862370619407901
-2.790315099448973,-2.832265264435821,-2.8397455545632684,-2.857846807214097,-2.748412479396584,-2.669185460738752,-2.762402046651226,-2.7709865517417915,-2.80791102163015,-2.784518720286146,-2.847485330842143,-2.8474853252678423
-2.732992414712798,-2.747632926183629,-2.8409383713150382,-2.8510001919167833,-2.7361070455336893,-2.6728221531192293,-2.775237481304713,-2.793949403481882,-2.8244114025992437,-2.800231992899089,-2.8725766603547456,-2.872576654930312
-2.7766128519031095,-2.7582781177929183,-2.8084960451500836,-2.8070569904059552,-2.7294614213082786,-2.6514785825593137,-2.760440779448317,-2.7787407003001308,-2.8311228879009884,-2.8060504587378374,-2.841253718759831,-2.8412537149495645
-2.7529032869300285,-2.7398807661735067,-2.7945958497886623,-2.7760948476767453,-2.7266456237388823,-2.6455028695409117,-2.7468973081529686,-2.7731906277959846,-2.8342636845040774,-2.8095870889319996,-2.8536034566670128,-2.8536034528370897
-2.6831324818534954,-2.6725049072647864,-2.75984513046172,-2.728135984026027,-2.7152078416146095,-2.625221411065543,-2.7057307102357653,-2.708398705908749,-2.816802996849286,-2.7939148276317765,-2.8124346056012,-2.812434602158652
-2.6727813909353757,-2.6678640412581953,-2.732108388928866,-2.6842344217288154,-2.6880121628650686,-2.5569513137743947,-2.6765272760439522,-2.6862822417158956,-2.8078442352641475,-2.785399647328846,-2.78291960158264,-2.782919598105694
-2.7398874658531907,-2.7409865095557833,-2.7461395728966824,-2.692536416023001,-2.7552514964223356,-2.5705218147600464,-2.7348258594260146,-2.715325691436858,-2.815733469165826,-2.7932601128199908,-2.807130846377879,-2.807130842741377
-2.746604032797456,-2.743518449374981,-2.7654131077430435,-2.7148050503253893,-2.8008612900725494,-2.585387643396425,-2.776806836538987,-2.748586459385148,-2.7999714388654895,-2.781791966718017,-2.8119669915504764,-2.811966987379508
-2.7622931197994194,-2.7778470359468472,-2.776951341444891,-2.730956305584191,-2.8472994158762983,-2.6103608096750275,-2.8198932903681095,-2.7823929844546185,-2.803008409595106,-2.7861020317214713,-2.8322598347689927,-2.832259830230728
-2.731606842297848,-2.83692121551319,-2.7234064030266336,-2.708303581965398,-2.84431077840204,-2.586978975044101,-2.8035217175125604,-2.778665171454602,-2.813570208707793,-2.798346657995681,-2.841557792100558,-2.841557787811194
-2.7992449352726103,-2.9038887148722865,-2.7326008722993524,-2.739095847913768,-2.877991324331295,-2.6189313847383477,-2.842498768899941,-2.8207402555464993,-2.8336955641516632,-2.8169235165251774,-2.871999550987082,-2.8719995466725203
-2.7832258107536667,-2.8532843116848703,-2.745534610318696,-2.751446541226963,-2.8527359437132267,-2.6186290182642185,-2.8279516403099394,-2.8192509332448403,-2.8465027568177104,-2.8304399714826602,-2.880480796040887,-2.880480792242
-2.806871976405126,-2.871854257968402,-2.7607015025460275,-2.7618335737665616,-2.8526287589498995,-2.6522267148628074,-2.8381212090517614,-2.8300244851770353,-2.865497154995594,-2.847994630686951,-2.9120231375969343,-2.9120231336970943
-2.845746811613109,-2.919210254182493,-2.7809105785789665,-2.775363049897492,-2.856534497545685,-2.7050642546939407,-2.850803838944577,-2.8477357833203896,-2.8753666808737206,-2.857507284606431,-2.9339762374684466,-2.9339762333762143
-2.8478592487882075,-2.906294217075068,-2.782079547144309,-2.7780093143486257,-2.835532726215906,-2.7117887964836966,-2.8456396033311795,-2.8440639469362745,-2.8934679621260426,-2.874028913398529,-2.939737525529288,-2.9397375220200566
-2.8525054847109703,-2.9014481761053497,-2.7711699666663994,-2.7617363135150015,-2.7345004672968583,-2.696463132185424,-2.7897803752732138,-2.805470230590239,-2.8745412997997133,-2.858819279526946,-2.939100318561508,-2.9391003143046106
-2.714492627108996,-2.753935063397739,-2.701647022272458,-2.6907834823125243,-2.5993401449347933,-2.61422130084207,-2.6646257882482165,-2.6622297127178247,-2.815715300346036,-2.805254108242438,-2.8169883165877616,-2.8169883123805253
-2.707533725446345,-2.709498350239494,-2.6717747600042414,-2.6536523089105417,-2.543048373382835,-2.573665615909528,-2.6247826385139232,-2.6448338172288093,-2.784570050539973,-2.7793961133992893,-2.7957432499493406,-2.795743245315623
-2.613666811299625,-2.6582515416177044,-2.622194599249437,-2.60561228839092,-2.5518329776973068,-2.525325336529629,-2.5957574567507,-2.60923008220606,-2.7849890878503136,-2.7772781233786694,-2.738320000443955,-2.7383199973994667
-2.5676452454249272,-2.578703042349101,-2.602298811442473,-2.583230729639636,-2.596028314534437,-2.528096209951766,-2.596084674453105,-2.599466770121052,-2.777111951247471,-2.7699782664312487,-2.738647895774024,-2.738647892387684
-2.6032537792342367,-2.6370053387562953,-2.5818416387929055,-2.5445024370748817,-2.5129613098333015,-2.3982149051839188,-2.4571740764664787,-2.567791823047407,-2.768100437634111,-2.757429159556063,-2.6212082101427727,-2.621208209429416
-2.6737628937830786,-2.6657231666184655,-2.563102924161525,-2.524943547085864,-2.583411804730498,-2.3970064361364654,-2.493155803109649,-2.5730425604637426,-2.782868628283043,-2.7710783152607683,-2.645953634586113,-2.6459536337086305
-2.674840983142733,-2.6693032550165476,-2.547634977214889,-2.5185078751753784,-2.6026453419345468,-2.3842899989113797,-2.5238169573672926,-2.58012065921442,-2.7988376486415385,-2.785632449722269,-2.666252622991325,-2.66625262211233
