lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.6030833301712466,-2.5972013648724745,-2.6191052973156874,-2.5574132702158696,-2.799061389537373,-2.4784991355932284,-2.7848180699430243,-2.823250126598767,-2.8255386596107686,-2.8135050211572814,-2.7936329342875337,-2.7936329312678416
-2.665981404711429,-2.679508333996908,-2.659446651345811,-2.588439524942266,-2.7783533029403134,-2.4987192831617455,-2.761055350516022,-2.768267501169576,-2.7973246739579856,-2.7858408155474277,-2.7618417083896984,-2.761841704925037
-2.696560606607547,-2.734494678600438,-2.6629581985351134,-2.591673549449762,-2.7770991201908366,-2.5031644025983746,-2.7650182992194074,-2.753845821637725,-2.7992744390348054,-2.7872595409796888,-2.763265066492099,-2.7632650628345683
-2.668329126904971,-2.7009814276753694,-2.657015713464233,-2.5890398426453642,-2.8396034741826006,-2.5318878046195303,-2.8084316025746174,-2.789406019818674,-2.813419546922974,-2.8008040547160222,-2.7888537351410334,-2.788853731194002
-2.8122350508828626,-2.845708264720561,-2.6614737318103017,-2.59924280396158,-2.882598191876471,-2.575622809074268,-2.8497298802583746,-2.8243107045395175,-2.8272088092782184,-2.813504198977596,-2.8158895724897897,-2.815889568333063
-2.753555220784743,-2.750728110900101,-2.6578874695939954,-2.598999079209003,-2.8593295252516127,-2.578537294546723,-2.8067329967889108,-2.8440791137070955,-2.833324136075988,-2.8181802389635355,-2.800113112216606,-2.800113108422764
-2.7960255621503656,-2.8328117190997184,-2.6738553654805832,-2.6016875978670964,-2.877794194539903,-2.583495053388552,-2.7972709663742825,-2.839669594956283,-2.8419896955146,-2.8258225838725766,-2.800142608458404,-2.8001426051657887
-2.7811707292714534,-2.79045474952554,-2.685798045993773,-2.6062115255813447,-2.8652877036015068,-2.5869827077736245,-2.7850362743677857,-2.833587148789209,-2.8456959742590238,-2.8296648481890854,-2.8090987642482155,-2.8090987608548326
-2.8080802212784444,-2.783772300873048,-2.6853434086754238,-2.6088940810757286,-2.876424680349632,-2.607593916767116,-2.7959174200188674,-2.8454145100285597,-2.8402523856463286,-2.8251880645052405,-2.8162580726542656,-2.816258068873345
-2.740669674107783,-2.72247003314741,-2.694198838226501,-2.6232305964440887,-2.8754467187689023,-2.619782264932184,-2.8120039326837145,-2.8593032068428412,-2.8552573592590393,-2.8391209211192683,-2.8312325348927962,-2.831232531266573
-2.790843836781531,-2.7609573152096405,-2.709195977789559,-2.642528290033504,-2.8833902839966123,-2.651449885458166,-2.830504502145378,-2.884584628844718,-2.8708408628695015,-2.853805644363746,-2.8544874175282753,-2.854487413926038
-2.7839154178993857,-2.7739743887390924,-2.7357918352057102,-2.6683388861526125,-2.845473695844748,-2.659029358568122,-2.8344089114972926,-2.908471233895215,-2.8848239911901685,-2.8673702891722823,-2.8752791213503457,-2.875279117386081
-2.8261165036790943,-2.8424553122182297,-2.749535251554341,-2.6848994464649336,-2.806206704292942,-2.652628573046443,-2.830431071139697,-2.9201804706303456,-2.9001625991516775,-2.881891453960115,-2.889317159829926,-2.889317156205073
-2.704837104048498,-2.6656205250189062,-2.710487202847587,-2.6393479282400825,-2.8045209216166134,-2.6301972755640453,-2.7895706985839857,-2.845256877948354,-2.851819104693945,-2.844660823967335,-2.869854518730421,-2.8698545137043103
-2.6719089820127015,-2.646608578031773,-2.720543692053452,-2.6459643854778063,-2.845958910105046,-2.640416456583493,-2.8066350558920425,-2.8611995736237064,-2.858851682620804,-2.851279339598562,-2.885253587018834,-2.88525358176934
-2.6575527945214166,-2.6013595189225476,-2.741794978425611,-2.6584300490343904,-2.8678311427679173,-2.655991807822816,-2.7889539186581307,-2.8630636154224374,-2.851937784348942,-2.842680943054349,-2.8751524781420352,-2.875152472815762
-2.662325283887877,-2.646248206652703,-2.7424177470705158,-2.6620347998769156,2.063491747674516,-2.6575912085480353,-1.9047497415538022,6.331136799376478,4.696234975583476,3.144534742715818,6.453031509984955,6.453030987038062
-2.5684587467798305,-2.5513725493501247,-2.7188873476415414,-2.6471262148748007,-2.576036022264977,-2.5145004599644403,-2.4668071034190096,-2.7469806385290436,-2.7775842987731933,-2.801980845612714,-2.660098515014844,-2.660098511060684
-2.5660583052114805,-2.5389752105153307,-2.6748913322746204,-2.594109707807898,-2.715674673747326,-2.562596685705177,-2.5253065731630087,-2.7639327072849214,-2.783294761997723,-2.807485779818076,-2.68170636489662,-2.6817063606752107
-2.55384003428233,-2.5323247822172883,-2.639836099539489,-2.5580212247231784,-2.7720150787176125,-2.5941031045130214,-2.5743693054035433,-2.7802340943987485,-2.7954084678265936,-2.8180511932238548,-2.6974405755122315,-2.6974405713176504
-2.614336201930848,-2.5830809738897766,-2.6212014298584427,-2.5361915827466235,-2.810391758337839,-2.631969543926255,-2.6208555880528426,-2.7919257829907265,-2.8068828121591647,-2.827832624744273,-2.715486417824897,-2.715486413444415
-2.572658572113296,-2.569550288974208,-2.610761032505608,-2.5160999099102495,-2.7083919888072705,-2.625358007068784,-2.590496640227765,-2.713883535556341,-2.771736844993287,-2.7961575679505026,-2.7067690350547773,-2.706769029869598
-2.6744072484507058,-2.6937686155073313,-2.601517125453064,-2.5051165833706945,-2.726253298614482,-2.6455076345923003,-2.6290986810538146,-2.741419815538174,-2.7851906334789667,-2.808061119671085,-2.7092887521062097,-2.709288747445917
-2.6092465725389182,-2.660287937405334,-2.605282634414095,-2.505321511086394,-2.747019759025517,-2.671422473416732,-2.682096001780323,-2.7714320814956226,-2.797679977920959,-2.819046027094626,-2.7315862319838495,-2.7315862271715936
-2.6377588250164585,-2.6773218948042867,-2.6207512010815623,-2.520284671517316,-2.7651455251502615,-2.720518043245094,-2.7341116879118275,-2.8060069891496635,-2.8100717810682956,-2.8302920609044895,-2.75929327063891,-2.759293265527086
-2.7126602252202505,-2.755353605135968,-2.6279792999886844,-2.5343376338475556,-2.7909385788299526,-2.75788372034744,-2.7707463711454214,-2.837500687421104,-2.822655588958647,-2.841509087444776,-2.775633241080091,-2.7756332359123412
-2.715100686207277,-2.7600776773655142,-2.6490124103229173,-2.5559557715824353,-2.769259733474993,-2.7893821978457987,-2.789811011932803,-2.8385820741533863,-2.8157000291382577,-2.8350507948502477,-2.7810323891137827,-2.781032383541526
-2.76892007363773,-2.84142276886149,-2.666992178983768,-2.5741234298464133,-2.7898277476757194,-2.8379897895757846,-2.845055278712457,-2.8680219702725163,-2.8239653050975173,-2.8424638009161725,-2.8041026064494674,-2.8041026006167313
-2.8125302924296705,-2.88436946762149,-2.6976616991004603,-2.6038223049402207,-2.8066315879112627,-2.872639889182812,-2.8789270443362907,-2.905076635331892,-2.8364069386226807,-2.8539570016368807,-2.8306604604468024,-2.830660454304708
-2.8536611020935574,-2.925022833431696,-2.725753060243319,-2.634315695174071,-2.8179032087480933,-2.9024576131531274,-2.900047471569471,-2.9127682929290413,-2.839454970442215,-2.857218376269893,-2.8480417321885643,-2.8480417256221786
-2.861924354159485,-2.962783246596866,-2.7244543997943764,-2.6592766462905333,-2.863174378517087,-2.91161108313963,-2.915340034377814,-2.967989977585691,-2.8399453123424103,-2.859429081277515,-2.8629042276483005,-2.862904220866719
-2.8360367402974873,-2.8750609020923514,-2.7526048839937247,-2.6608951451871787,-2.8570421847264362,-2.8442453759556554,-2.7962850133376507,-2.912285721296393,-2.8139790379792617,-2.832332689107895,-2.808151996310745,-2.808151990251309
-2.781197515680284,-2.8005928726305536,-2.7644965058129896,-2.6613827501407146,-2.9320792551686528,-2.8792372553635555,-2.838033066487761,-2.918222329006723,-2.8220951327390984,-2.837622099994819,-2.8304703824646325,-2.830470376074379
-2.725798318278967,-2.8064816320085395,-2.7621309221846078,-2.659813603415386,-2.9304190368441603,-2.866252140485619,-2.840301523724873,-2.916341435858049,-2.8347400544612547,-2.8504151613783137,-2.8293870753536585,-2.8293870696640067
-2.6194979023468328,-2.6742310205496453,-2.7277974276276544,-2.630815572727582,-2.7474472707930473,-2.7907037900635934,-2.735130142327797,-2.7613142970151974,-2.7827036679567785,-2.8061112649002697,-2.810025991335035,-2.8100259843084023
-2.5763143989750636,-2.5707814529682476,-2.6962739406765093,-2.601059260365711,-2.669065461761177,-2.7520566226155343,-2.6738844950617526,-2.694667982555192,-2.7549222667929585,-2.780638265721779,-2.7905926547271216,-2.790592647057302
-2.6795224630116254,-2.679309651207119,-2.671437068617785,-2.578670256624382,-2.7053366126579492,-2.765566376391263,-2.709763566427347,-2.7197675505757783,-2.756129731728228,-2.7824145103295854,-2.797113805836905,-2.797113797953082
-2.6339449416088936,-2.6374778241942765,-2.659808508867955,-2.575355469465473,-2.7303264297219396,-2.7692263803677717,-2.740576132476295,-2.740723471475774,-2.767486612414648,-2.793054199533387,-2.808214691714623,-2.8082146837609843
-2.643920451488259,-2.650433288098131,-2.6753703967302407,-2.601333167874591,-2.7663796628989137,-2.8019118000498597,-2.790366454819705,-2.7826717000835726,-2.7575191012091946,-2.7846172599326438,-2.8173018464143573,-2.817301837844164
-2.7438601493426438,-2.7453398059091088,-2.6883529827595787,-2.60907496688422,-2.855599660463866,-2.8140182468050985,-2.800523243327046,-2.8144366338884126,-2.7734291230173125,-2.798844197444245,-2.812082312547954,-2.8120823048341648
-2.744096854080138,-2.7534201957407496,-2.718475828879312,-2.635495858828725,-2.935597945745274,-2.8516655978802494,-2.8407837806192364,-2.8477737786518325,-2.789252574667241,-2.8136661506248792,-2.8352409446900193,-2.835240936850074
-2.611059069806994,-2.5965737944632155,-2.708936319239906,-2.6337220320648544,-2.8237582091587976,-2.8062743908374177,-2.7723858076773165,-2.7705549414746447,-2.75865365853783,-2.7530716994518185,-2.8361826171980082,-2.8361826076278334
-2.5946175549499886,-2.580609265639154,-2.698934072995718,-2.6337285352038964,-2.8365659528192957,-2.8084533261020423,-2.785490313712154,-2.8096784888634585,-2.7758591655287614,-2.7710570905833527,-2.857156174217191,-2.8571561646594166
-2.59967152057731,-2.6233604706482225,-2.7072339098373823,-2.6451727531270706,-2.807124133440677,-2.7882400312998135,-2.7667871719684287,-2.776046231337706,-2.775882771504157,-2.7736080600657727,-2.8490490517780134,-2.84904904208652
-2.5937816433511394,-2.6054634658953235,-2.6777650602067107,-2.618313459034315,-2.7682233986365095,-2.7451631598765123,-2.7335511911078254,-2.7199284439296885,-2.7552598206182073,-2.7601266319123177,-2.8308461562725364,-2.830846145881055
-2.6398649405795167,-2.6444897470986257,-2.6807732698017626,-2.629699130715258,-2.818894198141964,-2.7593595046461776,-2.7714857621766207,-2.7604890512684586,-2.760159976266316,-2.7673634051626137,-2.8479263734879434,-2.8479263627614686
-2.631544614752914,-2.645541018688036,-2.694601930792781,-2.644223386078622,-2.82284268759406,-2.7681580467656506,-2.7819207099511973,-2.7834726196117328,-2.7653147833040173,-2.7660635288665607,-2.8691503247240666,-2.8691503134096
-2.594627433865912,-2.5796094655939115,-2.703147160687478,-2.653483662688155,-2.8129416691019715,-2.7643655539049212,-2.772998830857419,-2.755432550851847,-2.744405317124719,-2.7514600354006418,-2.8553248718014395,-2.8553248598381344
-2.6447026551029724,-2.6241493578486765,-2.698619396598186,-2.650290126382853,-2.7971009193867316,-2.740391482656267,-2.758258553501926,-2.7274173043279153,-2.7408433661082636,-2.750835736428747,-2.839799801600328,-2.839799789723046
-2.714471092356364,-2.6964127152792243,-2.712265231168944,-2.6648561673401177,-2.8183815650442403,-2.748337580585164,-2.784805171424418,-2.7704612765165524,-2.758368779067891,-2.7681933378242904,-2.864638419959746,-2.86463840801269
-2.666456619870595,-2.6392996692187602,-2.718033723405487,-2.675666876833633,-2.8513497850436256,-2.7637111881235183,-2.8070629306674793,-2.799024757414369,-2.7757304850493116,-2.7849732817663866,-2.881743483059678,-2.881743471029454
-2.7186954348699235,-2.6995257968878095,-2.7357248715552287,-2.695106621913563,-2.8683399035993595,-2.783888817019181,-2.823955409118369,-2.8125079104471187,-2.781699910814905,-2.791944573046846,-2.892437813531633,-2.8924378013424032
-2.6770934029134263,-2.6618590156763493,-2.7383196415687814,-2.693278748476715,-2.777447143861189,-2.778033525436446,-2.7759937677761837,-2.735747562967485,-2.7528748623728148,-2.7674169839654414,-2.8613986471816464,-2.8613986345319686
-2.7280707750062176,-2.716292048544321,-2.7429850879181195,-2.688232445252933,-2.7299248944033865,-2.7816817302407646,-2.7550092629539717,-2.715327275374753,-2.7310066470146266,-2.74844639583074,-2.822801283083845,-2.82280127011568
-2.7691942429640886,-2.761565568330536,-2.754106367677518,-2.6910633013336254,-2.7927284382338775,-2.830047509857843,-2.819624113845805,-2.767903974681352,-2.7493057862191916,-2.7659082597371802,-2.8510047279387116,-2.8510047148967956
-2.794559367573007,-2.771758285696096,-2.7519683393678145,-2.6788784769246807,-2.841577349000261,-2.810467356684367,-2.7857274706350243,-2.8214834621913765,-2.755008165489956,-2.769944439993701,-2.814491336603096,-2.814491324936176
-2.8183999565934394,-2.806562089327199,-2.7479035122718733,-2.6672795302900356,-2.9391341363684163,-2.8430282301939904,-2.8382264395858927,-2.854650563486612,-2.769957892741949,-2.7841178055528486,-2.835273077677596,-2.83527306619223
-2.8077438707763775,-2.782921794986949,-2.7621196639201497,-2.676013933609161,-2.9492324933073446,-2.853441495052802,-2.865294246575696,-2.867516864128722,-2.7530878349924452,-2.770484373437052,-2.8226620880605537,-2.822662076475593
-2.871048562853116,-2.846570506289286,-2.762460561908569,-2.682878748938129,-3.0174480185432366,-2.8706933609384038,-2.8871529409686807,-2.914365100053916,-2.769738254993874,-2.7864477528796563,-2.8317151389284083,-2.8317151278030646
-2.8849803904297833,-2.8504505642228932,-2.771312384891636,-2.6865022838500376,-3.0322127393006957,-2.8608942290675823,-2.861131114856502,-2.9268709069285412,-2.777565506917754,-2.793538295440288,-2.8280307853307702,-2.828030774858933
-2.815758694032242,-2.769369386721932,-2.764340940087061,-2.6784282509376443,-3.035878449730464,-2.852053013458047,-2.8497537244151796,-2.9178940522188324,-2.7686588308148607,-2.7879772913235175,-2.832511622000713,-2.832511610993777
-2.8629678529476967,-2.8277279463593987,-2.7871054839072373,-2.702753690757189,-0.7360549101389444,-2.875113006958957,-2.8744865545570466,-2.9353892017028484,-2.7844585432383795,-2.8028254103430896,-2.8590291365190383,-2.8590291255136817
-2.7519338413684586,-2.7036757792491035,-2.7558861900627685,-2.6724153421056656,-2.762212759077581,-2.7488848321375636,-2.7031347338767318,-2.6807980450243534,-2.714071137752737,-2.7291487954048463,-2.7846571098809574,-2.784657098190437
-2.6932579916730024,-2.639400451114939,-2.7277660386817426,-2.651770839459306,-2.811795774018184,-2.7601657322019664,-2.7443705102790448,-2.721310545241201,-2.730512927829819,-2.745184841059689,-2.8089519936060743,-2.8089519818265507
-2.6681576995437943,-2.6074408765316215,-2.705057465060724,-2.6378940343372945,-2.8098676203425486,-2.7480256832012033,-2.7543424902931286,-2.7272870071478614,-2.7059081451252895,-2.726040874492412,-2.7980932855375356,-2.7980932729523706
-2.7196656855667074,-2.637933615259874,-2.7139181687410416,-2.6555191140310686,-2.8622799078356174,-2.7743444787554994,-2.8069408993317606,-2.7749347169066994,-2.7146430479364585,-2.7353784488587753,-2.817237037275183,-2.8172370245228926
-2.7496070927876595,-2.6740450433419922,-2.727702184316837,-2.6744722368049603,-2.860003828512725,-2.800714660292121,-2.834211246670411,-2.7859992120750534,-2.721079890353106,-2.7421118527954644,-2.828002043402274,-2.8280020306766946
-2.7793069135657875,-2.713100561603246,-2.744545986974862,-2.699804237183933,-2.9003784206805667,-2.8490060135676174,-2.885259813834231,-2.8220386835875346,-2.7399793252672056,-2.7601261744222083,-2.856068867777967,-2.856068855144219
-2.921512437492578,-2.8533543897470293,-2.7701710947841387,-2.7421706922301294,-2.9332194067778423,-2.902659135150015,-2.925006671780159,-2.8721766711568386,-2.749770264904523,-2.770093766614933,-2.8755866627407096,-2.8755866499329015
-2.952160505178078,-2.9021126029529305,-2.801148590095447,-2.7874133798636316,-2.9680800740181272,-2.9596363712712748,-2.965196264835365,-2.906439532805997,-2.76857296326474,-2.7880978691082885,-2.8981348164666088,-2.8981348038749593
-2.9566204285051834,-2.9332450616754966,-2.829475071892266,-2.8272299244832597,-2.9677787399853948,-2.990233650019349,-2.9803639555157,-2.930050962411501,-2.7844375726236152,-2.8039063832140245,-2.914100051790137,-2.9141000393068683
-3.007987958388931,-2.9874816009576532,-2.8509955141287455,-2.8648886594309544,-3.010259678860184,-3.0371994951457157,-3.00526491898085,-2.967628310290267,-2.8004850243587613,-2.81986778925725,-2.9355213129832154,-2.935521300389934
-2.9124780564772283,-2.904219242338925,-2.8316145107285284,-2.8450773863760137,-2.8118353284192668,-2.9260648612896607,-2.8664132905307405,-2.928222235512034,-2.7677397996723636,-2.7908548200415555,-2.866143631948765,-2.866143619232659
-2.9940813337563768,-2.977405077920845,-2.8351223387766193,-2.853621884420315,-2.8885524283497084,-2.9640904120804894,-2.949226759505636,-2.9997641246023674,-2.785157369702401,-2.807302412797916,-2.891761046352867,-2.8917610335080965
-2.884435942571522,-2.896371463730392,-2.852975130515414,-2.854816859413847,-2.9214870652405516,-2.9469519260791555,-2.9333326847417904,-2.952413482786491,-2.80082751516238,-2.820920971605227,-2.859825783702663,-2.859825773190366
-2.9103467311065545,-2.8793106708994425,-2.845565547183909,-2.832577932287459,-2.9135564671715293,-2.9143978084474664,-2.897149190843533,-2.8868691374538864,-2.7950061487643185,-2.816256120118872,-2.8473103039778125,-2.8473102935183667
-2.880027775483085,-2.8526362267450516,-2.8351264065422668,-2.8151522693858975,-2.9366965283511677,-2.9051803487315127,-2.885886194337445,-2.8771531636161125,-2.7734563812376543,-2.799129388227809,-2.8396633768125037,-2.8396633656962753
-2.8588478437812794,-2.843378628234605,-2.8494102301395117,-2.82583972781056,-2.9789661444763125,-2.9125803934610097,-2.904558996466477,-2.896555739353513,-2.791048593434364,-2.815575621694287,-2.8633231812398585,-2.8633231701201534
-2.8696471468220697,-2.858126991714757,-2.8690503790445168,-2.8461241236852852,-2.991785306776501,-2.923881611821026,-2.916898104668769,-2.9138653871662554,-2.809011073489876,-2.8324349832371505,-2.8891552429220213,-2.8891552318608476
-2.9026077433677164,-2.8657081613068223,-2.8955094121338525,-2.8707395547370864,-2.9871667516650016,-2.9378595441955353,-2.9135332252518347,-2.897273732129451,-2.8061485127723675,-2.8305449575490313,-2.8930354440967174,-2.893035432867415
-2.924982637655347,-2.888000264857997,-2.9109923408495644,-2.899865578048233,-3.0241567634787705,-2.9714463072673123,-2.938487562563325,-2.9282410702722528,-2.824017089158874,-2.8473032151308266,-2.917806120752041,-2.917806109489481
