lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.8805781276816607,-2.8637287441443524,-2.869190136383249,-2.840881732047587,-2.900965289396456,-3.0319023321299494,-2.8239076520321036,-2.9839530998066683,-2.8210216607903087,-2.796680735341916,-2.8565428335262615,-2.856542828757517
-2.8752605844365147,-2.8451919895777777,-2.874805378465092,-2.8455037437287887,-2.921304919458839,-3.042591533736173,-2.8299525289843297,-2.978002155835371,-2.825788055265052,-2.8020791434070067,-2.8723034227337885,-2.872303417780596
-2.898633176418633,-2.8789077585620775,-2.867528817063715,-2.8357177275028005,-2.893201103311542,-3.0176204998827934,-2.800595989146571,-2.9546581690247757,-2.8296236266106214,-2.8055498825854563,-2.8672260318984573,-2.8672260270179026
-2.9217836057979873,-2.9036005584230016,-2.886112644828877,-2.8613389215155642,-2.907136028739228,-3.0290942824570783,-2.806125866083758,-2.952362345250272,-2.8347657444200243,-2.8130565974228454,-2.8861432632792177,-2.8861432582606867
-2.859693728864758,-2.828177230002506,-2.866134183036734,-2.8443108123977225,-2.904274142124992,-3.0221970677561876,-2.7889374755725367,-2.8619869865094314,-2.8205657195314178,-2.8010688101309493,-2.8623706249295813,-2.862370619407901
-2.808688808475909,-2.79469601188319,-2.8428367058372688,-2.834459367622318,-2.9035348057488077,-3.0038135472455187,-2.7705996695788953,-2.8233939632074767,-2.80791102163015,-2.784518720286146,-2.847485330842143,-2.8474853252678423
-2.7863740156731884,-2.7778070319650854,-2.8271007354976243,-2.8237105539214578,-2.926423416961003,-3.0189533580322276,-2.795986421133787,-2.8507060199358776,-2.8244114025992437,-2.800231992899089,-2.8725766603547456,-2.872576654930312
-2.778784735070476,-2.7542413179797736,-2.7845640891507655,-2.782466102580827,-2.942262048753314,-2.988715796394193,-2.792354755170102,-2.818552761294635,-2.8311228879009884,-2.8060504587378374,-2.841253718759831,-2.8412537149495645
-2.721464662312968,-2.6777205284703745,-2.7686972824499527,-2.757298457586303,-2.9330779275109653,-2.957914525020254,-2.7809024279416037,-2.8105911406276745,-2.8342636845040774,-2.8095870889319996,-2.8536034566670128,-2.8536034528370897
-2.7217212908527664,-2.6759569502088967,-2.7424160203484105,-2.7250333572383796,-2.8982123844833687,-2.907813785952168,-2.7374046726790646,-2.716458482598755,-2.816802996849286,-2.7939148276317765,-2.8124346056012,-2.812434602158652
-2.6436104652830847,-2.597280018110281,-2.6969849185278476,-2.680337463317428,-2.8931137597289776,-2.8398894386735694,-2.6932110229386272,-2.685737653286256,-2.8078442352641475,-2.785399647328846,-2.78291960158264,-2.782919598105694
-2.668019603681415,-2.6160428628223613,-2.6936174997639486,-2.6784101484146356,-2.996053431971453,-2.856628318639258,-2.7292901603931616,-2.7373228423755345,-2.815733469165826,-2.7932601128199908,-2.807130846377879,-2.807130842741377
-2.6646580605390944,-2.6266260835051587,-2.6898342314626222,-2.6717734288169996,-3.0455544215474584,-2.880787546617256,-2.750963912666328,-2.78444589041404,-2.7999714388654895,-2.781791966718017,-2.8119669915504764,-2.811966987379508
-2.6780400509812887,-2.622849212981592,-2.699034905678993,-2.6751532623114405,-3.0937010068273145,-2.914392866713657,-2.773239632760883,-2.842719534245967,-2.803008409595106,-2.7861020317214713,-2.8322598347689927,-2.832259830230728
-2.7703942449236636,-2.7320759775239685,-2.716253966971854,-2.7103712951385295,-3.08717691238265,-2.934605041837853,-2.773341887513651,-2.8449296653342113,-2.813570208707793,-2.798346657995681,-2.841557792100558,-2.841557787811194
-2.789210680874464,-2.7483089137722634,-2.7608808822612785,-2.752502639036658,-3.147780541579537,-3.012675716009781,-2.844175265555228,-2.887648606999689,-2.8336955641516632,-2.8169235165251774,-2.871999550987082,-2.8719995466725203
-2.85196161126914,-2.8049778430084458,-2.764895555579516,-2.7546371907246465,-3.1115015493029734,-3.035384054127465,-2.8415149772036123,-2.895301133205977,-2.8465027568177104,-2.8304399714826602,-2.880480796040887,-2.880480792242
-2.806032036867254,-2.760030122395314,-2.772994475664074,-2.7546874518328655,-3.1237467266264227,-3.070020892166439,-2.86080933312008,-2.9206541765457086,-2.865497154995594,-2.847994630686951,-2.9120231375969343,-2.9120231336970943
-2.8755491946097065,-2.8182799639796214,-2.789415440186807,-2.7661778336410774,-3.134393487528606,-3.1041586226762674,-2.8807532646815432,-2.93295639623167,-2.8753666808737206,-2.857507284606431,-2.9339762374684466,-2.9339762333762143
-2.9094107112156635,-2.853273668976912,-2.8025336202081124,-2.780191647167195,-3.1181958098139697,-3.1155215675677472,-2.8881713627082313,-2.9332493119974146,-2.8934679621260426,-2.874028913398529,-2.939737525529288,-2.9397375220200566
-2.8689277486067892,-2.803926942669187,-2.7932887667702255,-2.7649570128272627,-2.9937530531962624,-3.0733521750758244,-2.83589244881393,-2.859082748405641,-2.8745412997997133,-2.858819279526946,-2.939100318561508,-2.9391003143046106
-2.7784926919710484,-2.7104603028867276,-2.7372491219335524,-2.71329285441446,-2.8108740000452492,-2.95050905437739,-2.7235800494921225,-2.6329787815951673,-2.815715300346036,-2.805254108242438,-2.8169883165877616,-2.8169883123805253
-2.7493319618751775,-2.6935903054615307,-2.683527861952654,-2.664233496393061,-2.771133326781786,-2.8864683958845436,-2.6795817098320804,-2.612493887581891,-2.784570050539973,-2.7793961133992893,-2.7957432499493406,-2.795743245315623
-2.739196898692483,-2.6729787738992954,-2.6391747442079367,-2.618281000711435,-2.7701262870374,-2.828090710100768,-2.652252068387773,-2.5786889475807295,-2.7849890878503136,-2.7772781233786694,-2.738320000443955,-2.7383199973994667
-2.6270261560658845,-2.542697081271135,-2.613296338310299,-2.5852464854445043,-2.813185238142313,-2.7991758437848007,-2.6470217920348524,-2.5829476909696125,-2.777111951247471,-2.7699782664312487,-2.738647895774024,-2.738647892387684
-2.543050969346802,-2.4505666199028187,-2.563519510123472,-2.5212886763009803,-2.6823520165247565,-2.626962366604269,-2.5206763132358683,-2.4832880619629814,-2.768100437634111,-2.757429159556063,-2.6212082101427727,-2.621208209429416
-2.596662846140613,-2.5263258696542525,-2.5600389045036307,-2.5166169766520965,-2.782114993078763,-2.61569496493878,-2.551225556627507,-2.5272938056663303,-2.782868628283043,-2.7710783152607683,-2.645953634586113,-2.6459536337086305
-2.5050037735748028,-2.4435073120964605,-2.5586469012906488,-2.5217647905794798,-2.8247432129872596,-2.607701505175502,-2.5772929061058347,-2.570192287515811,-2.7988376486415385,-2.785632449722269,-2.666252622991325,-2.66625262211233
-2.469147184276707,-2.423808977004082,-2.520442414932596,-2.4831122754850585,-2.829219420814438,-2.5565823185717735,-2.5682157890370347,-2.582542924667594,-2.8147609297991525,-2.800115054713385,-2.6410522295197776,-2.6410522298758803
-2.475962608739107,-2.4131499524695914,-2.489033981524675,-2.4446458800656106,-2.9078636954886905,-2.551951118823598,-2.591316716444179,-2.636512665718977,-2.8076655460845914,-2.796987148535038,-2.657480750296345,-2.6574807503283533
-2.5108353094593787,-2.465858823284945,-2.4835612675169454,-2.438737888107662,-2.872537197313796,-2.5285644618153946,-2.5805734902929798,-2.5870942889211204,-2.7790431518094025,-2.769663815637707,-2.6391605180453683,-2.6391605175193256
-2.4953513172149364,-2.450199812500267,-2.4995543393546513,-2.45640781723293,-2.9096172056606364,-2.5316255337691613,-2.610417652676234,-2.6312416556319778,-2.7902761347197016,-2.7793459528660285,-2.6581074370981534,-2.6581074363078048
-2.493085681405123,-2.4632818812059574,-2.528494397693148,-2.4952275032632683,-2.9398684403526203,-2.545019744949992,-2.6266386314389174,-2.648472826463538,-2.8004527498544776,-2.787439297667432,-2.6633212982093237,-2.663321297346179
-2.5266605636259563,-2.4877968656324048,-2.5685474970834736,-2.5407602267680103,-2.9715880497213307,-2.5812329948146813,-2.6474927477191756,-2.6909443866278875,-2.8093916899331846,-2.796469759118965,-2.6904263296928055,-2.6904263284857857
-2.5476137445993956,-2.4880163637857278,-2.5835727300083713,-2.562057542482962,-2.9933420623353997,-2.6103201025261216,-2.6752348063205114,-2.7335687528751436,-2.824516495323455,-2.809943692405848,-2.7123663730132317,-2.712366371732481
-2.5551780311771144,-2.512546080939913,-2.6073940075105746,-2.5892547431387,-2.9520569394324894,-2.6406169466763445,-2.6827043085804143,-2.744722932866748,-2.824058783397255,-2.8060454215534616,-2.7311894477885645,-2.7311894460994792
-2.5559869770237658,-2.509337517225406,-2.600327622483661,-2.581885667562478,-2.950876983560733,-2.6771149032958848,-2.6976430514619683,-2.7627378760847288,-2.7978425870259853,-2.7846084826148436,-2.7409496799420405,-2.7409496773793665
-2.6159317475002215,-2.5814106628166016,-2.62079075969668,-2.609610075931866,-2.938979027142982,-2.7150263315578744,-2.697862077799875,-2.7874125965846246,-2.8031810131556107,-2.7917786453694275,-2.749614205413866,-2.7496142030441413
-2.5878306699144247,-2.547476317789564,-2.601884931327163,-2.584206350392498,-2.970770830576549,-2.7587119289978412,-2.725928255518764,-2.8377866888663403,-2.810758946843625,-2.8000858038577356,-2.774473201206148,-2.7744731983357465
-2.5888905486079885,-2.5254191527202834,-2.605210443383278,-2.5888631194871357,-2.966703011398062,-2.7979788011763618,-2.750907324242901,-2.870780883618531,-2.8255386596107686,-2.8135050211572814,-2.7936329342875337,-2.7936329312678416
