lstm_normal,lstm_student,gru_normal,gru_student,bekk_lstm_scalar,bekk_lstm_vector,bekk_lstm_mix,neural_bekk_asym_diag,bekk_symmetric,bekk_asymmetric,dcc,adcc
-2.7582969277349028,-2.712431598663813,-2.5774251275065323,-2.5184562551537355,-2.784045837840292,-2.396435736127372,-2.6934220270714118,-2.6298479263741372,-2.824516495323455,-2.809943692405848,-2.7123663730132317,-2.712366371732481
-2.7751375154550395,-2.714356184460235,-2.5854787616023165,-2.5294125990390928,-2.724516850483446,-2.41880540987208,-2.696220003378503,-2.6329526510795156,-2.824058783397255,-2.8060454215534616,-2.7311894477885645,-2.7311894460994792
-2.8106069867700194,-2.7415358168959965,-2.581650078116769,-2.5314027620620747,-2.7044512206179028,-2.439479440928589,-2.717838260045929,-2.650402294330858,-2.7978425870259853,-2.7846084826148436,-2.7409496799420405,-2.7409496773793665
-2.7781221362385775,-2.722818369527941,-2.5684734308550006,-2.525283446176569,-2.670501479442667,-2.4385844955062086,-2.7112903271752744,-2.6636436949980613,-2.8031810131556107,-2.7917786453694275,-2.749614205413866,-2.7496142030441413
-2.777689982947799,-2.718322608680979,-2.5602093731564524,-2.521069227695502,-2.6926938267422793,-2.4511276868468173,-2.743823669284154,-2.6808351849479344,-2.810758946843625,-2.8000858038577356,-2.774473201206148,-2.7744731983357465
-2.796703808172315,-2.746559245147236,-2.5670482540847592,-2.53438269411802,-2.676700032237549,-2.4674974042215663,-2.77416883481712,-2.6909480457242134,-2.8255386596107686,-2.8135050211572814,-2.7936329342875337,-2.7936329312678416
-2.8749844827377213,-2.8078482161847136,-2.5916680971903405,-2.5622843462152662,-2.640311848676721,-2.4594992284436277,-2.741153579386385,-2.6690296941179,-2.7973246739579856,-2.7858408155474277,-2.7618417083896984,-2.761841704925037
-2.9343000613567307,-2.8528225856259755,-2.6106500133554666,-2.578563564510936,-2.629351922581402,-2.4524859403665524,-2.7367282397873103,-2.6600376538421515,-2.7992744390348054,-2.7872595409796888,-2.763265066492099,-2.7632650628345683
-2.900847170974529,-2.8258567251660542,-2.6145843617373465,-2.5801035662360725,-2.6772067823844994,-2.4646549039575936,-2.77569176110965,-2.6789778346358117,-2.813419546922974,-2.8008040547160222,-2.7888537351410334,-2.788853731194002
-2.9607106363378097,-2.8571725904421976,-2.6330513902227137,-2.599824769990514,-2.7016942537808792,-2.4762802593486777,-2.8097238417209187,-2.7021911116660338,-2.8272088092782184,-2.813504198977596,-2.8158895724897897,-2.815889568333063
-2.8713469255140325,-2.7778494168315926,-2.639672412137573,-2.600966762904844,-2.6733819068611284,-2.469095896208211,-2.763573496515235,-2.7129147000395646,-2.833324136075988,-2.8181802389635355,-2.800113112216606,-2.800113108422764
-2.88076482812716,-2.745758456239006,-2.65472140506765,-2.6078080097301855,-2.6925190529485894,-2.4727702497641335,-2.7529553833359337,-2.7091540514147274,-2.8419896955146,-2.8258225838725766,-2.800142608458404,-2.8001426051657887
-2.9606849233878316,-2.814709282166606,-2.6660345146031474,-2.6082657005408745,-2.6958016784175887,-2.4879829362434904,-2.740931549196507,-2.705808207316095,-2.8456959742590238,-2.8296648481890854,-2.8090987642482155,-2.8090987608548326
-2.911508896464146,-2.7783348584099494,-2.6717397871846362,-2.6141773336832195,-2.7476024654085474,-2.515464035666654,-2.751595688783885,-2.739213757471897,-2.8402523856463286,-2.8251880645052405,-2.8162580726542656,-2.816258068873345
-2.9933872562985444,-2.8405101516113858,-2.6817269806624147,-2.627312170372906,-2.7737719791484956,-2.5302813304447307,-2.7637594803028365,-2.7459464074260724,-2.8552573592590393,-2.8391209211192683,-2.8312325348927962,-2.831232531266573
-3.006052375802235,-2.85104577322094,-2.7044529554836716,-2.6496012626298877,-2.809931557991095,-2.5717364976991983,-2.783127246587206,-2.756637895110841,-2.8708408628695015,-2.853805644363746,-2.8544874175282753,-2.854487413926038
-2.989518327674313,-2.866456927315064,-2.731051788050554,-2.6818341208803504,-2.808723837757274,-2.6156196129962215,-2.7917651202697122,-2.7740650089907595,-2.8848239911901685,-2.8673702891722823,-2.8752791213503457,-2.875279117386081
-2.9916721676206266,-2.9075754167182066,-2.744805211997804,-2.700580027910731,-2.79332328989511,-2.628531095114888,-2.7885835544736723,-2.7807779702168505,-2.9001625991516775,-2.881891453960115,-2.889317159829926,-2.889317156205073
-2.950630157961071,-2.849266793367374,-2.7147749809198283,-2.6659262914344897,-2.7658698664833916,-2.6081269313842976,-2.753499882518139,-2.7336188407447652,-2.851819104693945,-2.844660823967335,-2.869854518730421,-2.8698545137043103
-2.9471181253078242,-2.841805199585315,-2.70380109243796,-2.657450286462609,-2.7939241918642,-2.620130440687669,-2.7815260429552247,-2.744595782588971,-2.858851682620804,-2.851279339598562,-2.885253587018834,-2.88525358176934
-2.9385278112046738,-2.8108882298834006,-2.708525713395476,-2.667301661777318,-2.7767734452235846,-2.5893910394773183,-2.7678788467701327,-2.7507625312209303,-2.851937784348942,-2.842680943054349,-2.8751524781420352,-2.875152472815762
6.459745788989027,0.23718887428879398,-2.701972211785429,-2.6739824995505495,-2.762413002454399,-2.6020178658312396,-2.768623230494204,-2.762816090610311,4.696234975583476,3.144534742715818,6.453031509984955,6.453030987038062
-2.70859859771196,-2.637354645199568,-2.6198230021924998,-2.5980703484207126,-2.482332131454926,-2.403420866960885,-2.4586405624452743,-2.684196424885796,-2.7775842987731933,-2.801980845612714,-2.660098515014844,-2.660098511060684
-2.70782875732553,-2.6533740864356328,-2.5882189202112427,-2.565410596637123,-2.5791014009668665,-2.434296257083621,-2.5115677699972476,-2.685045543758669,-2.783294761997723,-2.807485779818076,-2.68170636489662,-2.6817063606752107
-2.645991851797539,-2.6054751082387826,-2.573421890437333,-2.554710206952906,-2.613660293942412,-2.4604431948728025,-2.5532745156152044,-2.683009304429258,-2.7954084678265936,-2.8180511932238548,-2.6974405755122315,-2.6974405713176504
-2.6287079525160966,-2.578806528188826,-2.574843185920206,-2.553477681530612,-2.6372307635462184,-2.4970204422602027,-2.596433404291957,-2.6824005163027285,-2.8068828121591647,-2.827832624744273,-2.715486417824897,-2.715486413444415
-2.6417746110120244,-2.56760700508461,-2.5690816836208956,-2.5419270038217183,-2.555540958212535,-2.5034943452025447,-2.567418144461509,-2.663625750382704,-2.771736844993287,-2.7961575679505026,-2.7067690350547773,-2.706769029869598
-2.625510436722192,-2.537229671855634,-2.558116607759848,-2.52952398731165,-2.5846012077226774,-2.5476152098362066,-2.6007115398470697,-2.6740842926883985,-2.7851906334789667,-2.808061119671085,-2.7092887521062097,-2.709288747445917
-2.6653066761779804,-2.5557985814927626,-2.5640277041863184,-2.535393175336327,-2.6233340299036843,-2.585670848506118,-2.654008712027621,-2.6825174663893354,-2.797679977920959,-2.819046027094626,-2.7315862319838495,-2.7315862271715936
-2.7686079282653444,-2.643625107148293,-2.584747899008211,-2.552892576999213,-2.6617752164670154,-2.656969800276479,-2.7078423219899372,-2.6974441843777512,-2.8100717810682956,-2.8302920609044895,-2.75929327063891,-2.759293265527086
-2.835605735731069,-2.6874904969062534,-2.60525989759411,-2.567893330154039,-2.7008138079326893,-2.7058870607713468,-2.7484288978063915,-2.710663529364008,-2.822655588958647,-2.841509087444776,-2.775633241080091,-2.7756332359123412
-2.8263599196969054,-2.664101122423177,-2.6232099005313345,-2.5841643271394132,-2.6961172968643985,-2.755316860868646,-2.765764544248971,-2.733194384597386,-2.8157000291382577,-2.8350507948502477,-2.7810323891137827,-2.781032383541526
-2.9797519300088817,-2.8191977637186,-2.644134489972823,-2.6049976411961224,-2.724883301020174,-2.805717842212596,-2.8178073683140292,-2.7544665844610527,-2.8239653050975173,-2.8424638009161725,-2.8041026064494674,-2.8041026006167313
-3.0032549033271025,-2.842591709728765,-2.6772428552083922,-2.63773973450622,-2.7503488846051845,-2.861737407784527,-2.8481412510157162,-2.770803674714532,-2.8364069386226807,-2.8539570016368807,-2.8306604604468024,-2.830660454304708
-3.0587147497559735,-2.9037917277059213,-2.7180167839352682,-2.6762520293455254,-2.776758575083385,-2.9182381574233056,-2.8733892854932184,-2.7847705780146486,-2.839454970442215,-2.857218376269893,-2.8480417321885643,-2.8480417256221786
-2.9986925187438325,-2.8433987022814153,-2.736483175359429,-2.6997989302991345,-2.8271042403660562,-2.931112532168525,-2.8951835050572488,-2.826317518552325,-2.8399453123424103,-2.859429081277515,-2.8629042276483005,-2.862904220866719
-2.863353341503819,-2.7156136074890815,-2.7314075753252722,-2.686310111971895,-2.8033932204139145,-2.8092758177722317,-2.78988240406266,-2.815485399017037,-2.8139790379792617,-2.832332689107895,-2.808151996310745,-2.808151990251309
-2.904653038257739,-2.7628063032815575,-2.7298791692704043,-2.6846605287447076,-2.8707714431729907,-2.8365564267497083,-2.832538255450145,-2.8195805707698574,-2.8220951327390984,-2.837622099994819,-2.8304703824646325,-2.830470376074379
-2.8148830927671877,-2.716768161571751,-2.715045914226904,-2.674647489146994,-2.8879937134182256,-2.8227483902523893,-2.82463491764064,-2.8218980486174416,-2.8347400544612547,-2.8504151613783137,-2.8293870753536585,-2.8293870696640067
-2.7929716014824706,-2.70676646571871,-2.683227107683573,-2.6437196693195064,-2.7179871684777193,-2.750320832534044,-2.7154238858504423,-2.769547087778802,-2.7827036679567785,-2.8061112649002697,-2.810025991335035,-2.8100259843084023
-2.781851663604465,-2.7280228833629945,-2.6485808789510576,-2.609074683476354,-2.6372802335359387,-2.7121505835160544,-2.6512429275525013,-2.741411589908626,-2.7549222667929585,-2.780638265721779,-2.7905926547271216,-2.790592647057302
-2.8137939128108123,-2.7208422253867104,-2.6300964615752322,-2.594068438281923,-2.6833248859454644,-2.73153638881609,-2.6835346409978706,-2.742077300650407,-2.756129731728228,-2.7824145103295854,-2.797113805836905,-2.797113797953082
-2.8260281010328065,-2.748928571743212,-2.624213581334395,-2.5902348988510635,-2.71768761735861,-2.741191955829275,-2.7059894673547418,-2.73971484832081,-2.767486612414648,-2.793054199533387,-2.808214691714623,-2.8082146837609843
-2.8485702352733053,-2.7131697816948916,-2.649852213070276,-2.6197924018906167,-2.774318249609519,-2.775910415138209,-2.7513346554089124,-2.762499512117173,-2.7575191012091946,-2.7846172599326438,-2.8173018464143573,-2.817301837844164
-2.8550394979221103,-2.704750690194868,-2.6566194939556214,-2.6147190681340318,-2.8677723679062517,-2.7698311617473026,-2.7653221880530356,-2.7663127849197178,-2.7734291230173125,-2.798844197444245,-2.812082312547954,-2.8120823048341648
-2.862990895925182,-2.718726517499697,-2.680616787435752,-2.6350538537481687,-2.9593176605019367,-2.8182301749045138,-2.8096648448533803,-2.773691656179744,-2.789252574667241,-2.8136661506248792,-2.8352409446900193,-2.835240936850074
-2.7965781710341364,-2.688118927975334,-2.659825600168339,-2.6088762303694386,-2.834128329744574,-2.792471772558229,-2.738574542789065,-2.753875894720416,-2.75865365853783,-2.7530716994518185,-2.8361826171980082,-2.8361826076278334
-2.8002283220300095,-2.739692259606256,-2.6584586079370522,-2.608286192263282,-2.852350417707107,-2.8146440061694165,-2.7516753265463674,-2.777195002780126,-2.7758591655287614,-2.7710570905833527,-2.857156174217191,-2.8571561646594166
-2.78684292705028,-2.7077198180893918,-2.66917932266929,-2.621267172766545,-2.82418987013296,-2.804366549660535,-2.7300982313611692,-2.763726422099702,-2.775882771504157,-2.7736080600657727,-2.8490490517780134,-2.84904904208652
-2.7988369602555228,-2.7244253473113904,-2.658798982968592,-2.608955439803134,-2.776390840503976,-2.7605310180604237,-2.69728579977015,-2.7285366488196,-2.7552598206182073,-2.7601266319123177,-2.8308461562725364,-2.830846145881055
-2.7849180955352635,-2.6924894512929085,-2.6638527159033627,-2.6126329328921853,-2.8282026725809137,-2.7783280799700085,-2.7386461965975784,-2.7541854910039887,-2.760159976266316,-2.7673634051626137,-2.8479263734879434,-2.8479263627614686
-2.7997237285167214,-2.73294961470514,-2.6605630287267426,-2.6071045062319023,-2.8189438423868984,-2.7912497805026852,-2.753947716034176,-2.7739203065103606,-2.7653147833040173,-2.7660635288665607,-2.8691503247240666,-2.8691503134096
-2.8234410362433398,-2.7367551146329228,-2.667580839666151,-2.6108895488981245,-2.796263395834072,-2.7908432810193284,-2.7511847144317896,-2.7572064053435357,-2.744405317124719,-2.7514600354006418,-2.8553248718014395,-2.8553248598381344
-2.8368844667108046,-2.7667829974893277,-2.669501453888392,-2.6078745409548807,-2.7675565897213765,-2.76823339873137,-2.7376237716885843,-2.7422302711444146,-2.7408433661082636,-2.750835736428747,-2.839799801600328,-2.839799789723046
-2.8470811204314375,-2.7764608936784576,-2.6810434968836905,-2.616632300304793,-2.778949472058961,-2.779954338727231,-2.76349186238242,-2.768917561927255,-2.758368779067891,-2.7681933378242904,-2.864638419959746,-2.86463840801269
-2.8364263561187353,-2.7629510468546927,-2.6885409429785354,-2.6197057273888995,-2.800307811226811,-2.7816586521645776,-2.7879223345005575,-2.78885898352277,-2.7757304850493116,-2.7849732817663866,-2.881743483059678,-2.881743471029454
-2.883447565359204,-2.801467534601839,-2.717215860773159,-2.647397982308136,-2.8133332418248425,-2.7957882774755927,-2.806962008304364,-2.8058131598901817,-2.781699910814905,-2.791944573046846,-2.892437813531633,-2.8924378013424032
-2.829066998230977,-2.7562021952884064,-2.7274720862198825,-2.6535039391825026,-2.708135719338662,-2.753427079433388,-2.752527856428059,-2.7629333892060792,-2.7528748623728148,-2.7674169839654414,-2.8613986471816464,-2.8613986345319686
-2.822735730024898,-2.681710690599531,-2.7253117792339543,-2.651158874074208,-2.6473370457010312,-2.718361578371624,-2.721021471337569,-2.7706962428975106,-2.7310066470146266,-2.74844639583074,-2.822801283083845,-2.82280127011568
-2.878497515711198,-2.7254723129354947,-2.7430052938488023,-2.669565584354933,-2.6992352788329437,-2.757814881159807,-2.775086498544467,-2.7988319059153888,-2.7493057862191916,-2.7659082597371802,-2.8510047279387116,-2.8510047148967956
-2.8414808156968867,-2.6976864633346915,-2.7336605092958797,-2.652332979651237,-2.752574457435187,-2.7130419148471567,-2.7388616129273595,-2.818151947053618,-2.755008165489956,-2.769944439993701,-2.814491336603096,-2.814491324936176
-2.877650245442061,-2.712341208314252,-2.74543237329069,-2.6631749587742766,-2.8440381390669964,-2.74678485316464,-2.7897979690577492,-2.8287645224110163,-2.769957892741949,-2.7841178055528486,-2.835273077677596,-2.83527306619223
-2.8742800796763293,-2.7107431417572663,-2.7706967783339804,-2.6933822636059714,-2.872354686784176,-2.7607637694449867,-2.794922122562478,-2.844058891258684,-2.7530878349924452,-2.770484373437052,-2.8226620880605537,-2.822662076475593
-2.8411749743022296,-2.708462619523546,-2.779507338047509,-2.7026740609921087,-2.933971648608098,-2.7828348581381834,-2.8206147311736753,-2.864552469196072,-2.769738254993874,-2.7864477528796563,-2.8317151389284083,-2.8317151278030646
-2.8695897319498282,-2.741165577339343,-2.7831874213517462,-2.699884515088449,-2.9482070963718963,-2.7733813210306817,-2.80821887140571,-2.866353169780486,-2.777565506917754,-2.793538295440288,-2.8280307853307702,-2.828030774858933
-2.881242946095572,-2.744412397756286,-2.7783694841900566,-2.692400849438513,-2.9516527902480147,-2.773850854001328,-2.798822573639951,-2.8641546819778654,-2.7686588308148607,-2.7879772913235175,-2.832511622000713,-2.832511610993777
-2.894104997710171,-2.7816769057633306,-2.7955589899811324,-2.7099318683605413,-2.993018304532285,-2.8105839127212384,-2.827509641016631,-2.8785554936397135,-2.7844585432383795,-2.8028254103430896,-2.8590291365190383,-2.8590291255136817
-2.827658916290578,-2.7165741908068326,-2.760483198050925,-2.664251210279131,-2.707093720076742,-2.701620831268067,-2.6802679706758044,-2.7541274761954835,-2.714071137752737,-2.7291487954048463,-2.7846571098809574,-2.784657098190437
-2.8331524007281734,-2.721771642642382,-2.7418188384630815,-2.644977889153059,-2.760527512859865,-2.737583601268261,-2.7269558572154065,-2.7699052236219073,-2.730512927829819,-2.745184841059689,-2.8089519936060743,-2.8089519818265507
-2.822084341132878,-2.7150983642588575,-2.7150734187677514,-2.6226703572640617,-2.786771626664066,-2.7406959292202915,-2.737297676783947,-2.7711139658849024,-2.7059081451252895,-2.726040874492412,-2.7980932855375356,-2.7980932729523706
-2.8426232705941574,-2.733566397463494,-2.71352445508653,-2.625183107351688,-2.857323746510839,-2.7717251081218786,-2.7894582482350345,-2.8113459406849177,-2.7146430479364585,-2.7353784488587753,-2.817237037275183,-2.8172370245228926
-2.870733108672334,-2.7556904901614665,-2.722409005219058,-2.6341822286491547,-2.8589874297013935,-2.7934013727114824,-2.815052349058707,-2.8151432615503316,-2.721079890353106,-2.7421118527954644,-2.828002043402274,-2.8280020306766946
-2.887288140476332,-2.798799704541511,-2.7442898367389574,-2.6538678467371635,-2.9039513314550254,-2.8406222279683124,-2.86323726981435,-2.8391828965179187,-2.7399793252672056,-2.7601261744222083,-2.856068867777967,-2.856068855144219
-2.938192333532533,-2.851642155978162,-2.7814402970448864,-2.6922319537222186,-2.9480049771708363,-2.8847966944983847,-2.8954179710189534,-2.8871484406143004,-2.749770264904523,-2.770093766614933,-2.8755866627407096,-2.8755866499329015
-2.9853083678682806,-2.9077240139844056,-2.818559273696249,-2.729652611728698,-2.9863738564379023,-2.9299527379711447,-2.9311816981041803,-2.921163649447508,-2.76857296326474,-2.7880978691082885,-2.8981348164666088,-2.8981348038749593
-2.9790313189987385,-2.910670479179798,-2.852562288409623,-2.765082398310598,-2.978293832793294,-2.9560280491085313,-2.9490983848770704,-2.9419027669560203,-2.7844375726236152,-2.8039063832140245,-2.914100051790137,-2.9141000393068683
-3.066873347679356,-2.978277494125665,-2.8893419561840417,-2.806614588595266,-3.0285007732194473,-3.0112609964600625,-2.984564168292602,-2.977245741128362,-2.8004850243587613,-2.81986778925725,-2.9355213129832154,-2.935521300389934
-3.0005604562983494,-2.9122272147461006,-2.8737991460056547,-2.7842652815294757,-2.791976694926428,-2.887288716646067,-2.841853489602113,-2.9426210432328785,-2.7677397996723636,-2.7908548200415555,-2.866143631948765,-2.866143619232659
-3.020060713531219,-2.928663555312855,-2.8805867686826536,-2.795674587775771,-2.8610865862262833,-2.936051977679248,-2.9191009192139767,-2.9962215969489945,-2.785157369702401,-2.807302412797916,-2.891761046352867,-2.8917610335080965
-2.951782283767021,-2.858254044871951,-2.884343782497255,-2.7916261092801697,-2.874749134057047,-2.8898498431598902,-2.878522638847909,-2.976875504705615,-2.80082751516238,-2.820920971605227,-2.859825783702663,-2.859825773190366
-2.95540497346524,-2.8791292204905106,-2.8839199654700476,-2.7901133174950705,-2.8616171401510018,-2.8491421067354112,-2.830320898471021,-2.9288903907220893,-2.7950061487643185,-2.816256120118872,-2.8473103039778125,-2.8473102935183667
-2.9332337761285956,-2.829870794965509,-2.8777053022482244,-2.7854771695891682,-2.8750580196927205,-2.8334495684168264,-2.8180404406346526,-2.9156248875991855,-2.7734563812376543,-2.799129388227809,-2.8396633768125037,-2.8396633656962753
-2.930763160252414,-2.8316730169237907,-2.8920352027948404,-2.8053072300978052,-2.9139597731955633,-2.8505991645583597,-2.8433292825651724,-2.9164380856291077,-2.791048593434364,-2.815575621694287,-2.8633231812398585,-2.8633231701201534
-2.951702091076321,-2.8548307643590656,-2.9076993745162825,-2.8263120608995984,-2.9277669734812712,-2.874434262016977,-2.865261793034952,-2.916961992209873,-2.809011073489876,-2.8324349832371505,-2.8891552429220213,-2.8891552318608476
-2.974262635689172,-2.8705211128970225,-2.927898582370177,-2.853104205924882,-2.9458345978222633,-2.9122672495766064,-2.883593074504769,-2.906990603475572,-2.8061485127723675,-2.8305449575490313,-2.8930354440967174,-2.893035432867415
-2.9968797510712286,-2.895587076618599,-2.948299843334523,-2.8796197074893892,-2.9835058840489475,-2.9530967378958266,-2.9140537281482355,-2.929731191833331,-2.824017089158874,-2.8473032151308266,-2.917806120752041,-2.917806109489481
