Date,^GSPC,^TNX
1994-08-24,469.0299987792969,7.196000099182129
1994-08-25,468.0799865722656,7.271999835968018
1994-08-26,473.7999877929687,7.23199987411499
1994-08-29,474.5899963378906,7.236000061035156
1994-08-30,476.0700073242187,7.190999984741211
1994-08-31,475.489990234375,7.164999961853027
1994-09-01,473.1700134277344,7.173999786376953
1994-09-02,470.989990234375,7.196000099182129
1994-09-06,471.8599853515625,7.252999782562256
1994-09-07,470.989990234375,7.284999847412109
1994-09-08,473.1400146484375,7.284999847412109
1994-09-09,468.1799926757813,7.428999900817871
1994-09-12,466.2099914550781,7.442999839782715
1994-09-13,467.510009765625,7.423999786376953
1994-09-14,468.7999877929687,7.39300012588501
1994-09-15,474.80999755859375,7.3379998207092285
1994-09-16,471.19000244140625,7.506999969482422
1994-09-19,470.8500061035156,7.474999904632568
1994-09-20,463.3599853515625,7.511000156402588
1994-09-21,461.4599914550781,7.552999973297119
1994-09-22,461.2699890136719,7.543000221252441
1994-09-23,459.6700134277344,7.552999973297119
1994-09-26,460.8200073242187,7.557000160217285
1994-09-27,462.0499877929687,7.590000152587891
1994-09-28,464.8399963378906,7.552999973297119
1994-09-29,462.239990234375,7.617000102996826
1994-09-30,462.7099914550781,7.598999977111816
1994-10-03,461.739990234375,7.650000095367432
1994-10-04,454.5899963378906,7.677999973297119
1994-10-05,453.5199890136719,7.748000144958496
1994-10-06,452.3599853515625,7.752999782562256
1994-10-07,455.1000061035156,7.683000087738037
1994-10-11,465.7900085449219,7.623000144958496
1994-10-12,465.4700012207031,7.673999786376953
1994-10-13,467.7900085449219,7.623000144958496
1994-10-14,469.1000061035156,7.590000152587891
1994-10-17,468.9599914550781,7.599999904632568
1994-10-18,467.6600036621094,7.613999843597412
1994-10-19,470.2799987792969,7.651000022888184
1994-10-20,466.8500061035156,7.782999992370605
1994-10-21,464.8900146484375,7.782999992370605
1994-10-24,460.8299865722656,7.829999923706055
1994-10-25,461.5299987792969,7.859000205993652
1994-10-26,462.6199951171875,7.859000205993652
1994-10-27,465.8500061035156,7.859000205993652
1994-10-28,473.7699890136719,7.793000221252441
1994-10-31,472.3500061035156,7.793000221252441
1994-11-01,468.4200134277344,7.89300012588501
1994-11-02,466.510009765625,7.927000045776367
1994-11-03,467.9100036621094,7.946000099182129
1994-11-04,462.2799987792969,8.013999938964844
1994-11-07,463.0700073242187,8.02299976348877
1994-11-08,465.6499938964844,7.985000133514404
1994-11-09,465.3999938964844,7.922999858856201
1994-11-10,464.3699951171875,7.961999893188477
1994-11-11,462.3500061035156,7.980999946594238
1994-11-14,466.0400085449219,7.925000190734863
1994-11-15,465.0299987792969,7.89300012588501
1994-11-16,465.6199951171875,7.961999893188477
1994-11-17,463.5700073242187,8.012999534606934
1994-11-18,461.4700012207031,8.003999710083008
1994-11-21,458.2999877929687,8.017000198364258
1994-11-22,450.0899963378906,7.985000133514404
1994-11-23,449.9299926757813,7.801000118255615
1994-11-25,452.2900085449219,7.788000106811523
1994-11-28,454.1600036621094,7.874000072479248
1994-11-29,455.1700134277344,7.939000129699707
1994-11-30,453.69000244140625,7.888000011444092
1994-12-01,448.9200134277344,7.910999774932861
1994-12-02,453.2999877929687,7.791999816894531
1994-12-05,453.3200073242187,7.822999954223633
1994-12-06,453.1099853515625,7.718999862670898
1994-12-07,451.2300109863281,7.801000118255615
1994-12-08,445.4500122070313,7.809999942779541
1994-12-09,446.9599914550781,7.777999877929688
1994-12-12,449.4700012207031,7.841000080108643
1994-12-13,450.1499938964844,7.814000129699707
1994-12-14,454.9700012207031,7.7729997634887695
1994-12-15,455.3399963378906,7.776999950408936
1994-12-16,458.7999877929687,7.800000190734863
1994-12-19,457.9100036621094,7.795000076293945
1994-12-20,457.1000061035156,7.800000190734863
1994-12-21,459.6099853515625,7.785999774932861
1994-12-22,459.6799926757813,7.827000141143799
1994-12-23,459.8299865722656,7.827000141143799
1994-12-27,462.4700012207031,7.744999885559082
1994-12-28,460.8599853515625,7.785999774932861
1994-12-29,461.1700134277344,7.798999786376953
1994-12-30,459.2699890136719,7.827000141143799
1995-01-03,459.1099853515625,7.876999855041504
1995-01-04,460.7099914550781,7.813000202178955
1995-01-05,460.3399963378906,7.868000030517578
1995-01-06,460.6799926757813,7.849999904632568
1995-01-09,460.8299865722656,7.881999969482422
1995-01-10,461.6799926757813,7.822000026702881
1995-01-11,461.6600036621094,7.776000022888184
1995-01-12,461.6400146484375,7.794000148773193
1995-01-13,465.9700012207031,7.679999828338623
1995-01-16,469.3800048828125,7.679999828338623
1995-01-17,470.0499877929687,7.684000015258789
1995-01-18,469.7099914550781,7.697999954223633
1995-01-19,466.9500122070313,7.716000080108643
1995-01-20,464.7799987792969,7.808000087738037
1995-01-23,465.8200073242187,7.822000026702881
1995-01-24,465.8599853515625,7.84499979019165
1995-01-25,467.44000244140625,7.784999847412109
1995-01-26,468.3200073242187,7.743000030517578
1995-01-27,470.3900146484375,7.616000175476074
1995-01-30,468.510009765625,7.633999824523926
1995-01-31,470.4200134277344,7.592999935150147
1995-02-01,470.3999938964844,7.638000011444092
1995-02-02,472.7900085449219,7.670000076293945
1995-02-03,478.6499938964844,7.456999778747559
1995-02-06,481.1400146484375,7.506999969482422
1995-02-07,480.80999755859375,7.511000156402588
1995-02-08,481.19000244140625,7.511000156402588
1995-02-09,480.19000244140625,7.572000026702881
1995-02-10,481.4599914550781,7.618000030517578
1995-02-13,481.6499938964844,7.59499979019165
1995-02-14,482.5499877929687,7.504000186920166
1995-02-15,484.5400085449219,7.441999912261963
1995-02-16,485.2200012207031,7.388000011444092
1995-02-17,481.9700012207031,7.419000148773193
1995-02-21,482.7200012207031,7.432000160217285
1995-02-22,485.0700073242187,7.321000099182129
1995-02-23,486.9100036621094,7.329999923706055
1995-02-24,488.1099853515625,7.324999809265137
1995-02-27,483.80999755859375,7.236000061035156
